Provincias,Periodo,Total,Sexo,id_gen
"15 Coruña, A",2018,34,Hombres,2
"15 Coruña, A",2017,36,Hombres,2
"15 Coruña, A",2016,28,Hombres,2
"15 Coruña, A",2015,26,Hombres,2
"15 Coruña, A",2014,22,Hombres,2
"15 Coruña, A",2013,22,Hombres,2
"15 Coruña, A",2012,30,Hombres,2
"15 Coruña, A",2011,32,Hombres,2
"15 Coruña, A",2010,21,Hombres,2
"15 Coruña, A",2009,25,Hombres,2
"15 Coruña, A",2008,30,Hombres,2
"15 Coruña, A",2007,25,Hombres,2
"15 Coruña, A",2006,24,Hombres,2
"15 Coruña, A",2005,16,Hombres,2
16 Cuenca,2020,1,Hombres,2
16 Cuenca,2019,3,Hombres,2
16 Cuenca,2018,2,Hombres,2
16 Cuenca,2017,4,Hombres,2
16 Cuenca,2015,7,Hombres,2
16 Cuenca,2014,3,Hombres,2
16 Cuenca,2013,2,Hombres,2
16 Cuenca,2012,1,Hombres,2
16 Cuenca,2010,3,Hombres,2
16 Cuenca,2008,3,Hombres,2
16 Cuenca,2007,1,Hombres,2
16 Cuenca,2006,1,Hombres,2
16 Cuenca,2005,1,Hombres,2
20 Gipuzkoa,2020,6,Hombres,2
20 Gipuzkoa,2019,23,Hombres,2
20 Gipuzkoa,2018,29,Hombres,2
20 Gipuzkoa,2017,30,Hombres,2
20 Gipuzkoa,2016,26,Hombres,2
20 Gipuzkoa,2015,18,Hombres,2
20 Gipuzkoa,2014,17,Hombres,2
20 Gipuzkoa,2013,17,Hombres,2
20 Gipuzkoa,2012,19,Hombres,2
20 Gipuzkoa,2011,25,Hombres,2
20 Gipuzkoa,2010,23,Hombres,2
20 Gipuzkoa,2009,23,Hombres,2
20 Gipuzkoa,2008,9,Hombres,2
20 Gipuzkoa,2007,22,Hombres,2
20 Gipuzkoa,2006,37,Hombres,2
20 Gipuzkoa,2005,19,Hombres,2
17 Girona,2020,15,Hombres,2
17 Girona,2019,27,Hombres,2
17 Girona,2018,21,Hombres,2
17 Girona,2017,27,Hombres,2
17 Girona,2016,37,Hombres,2
17 Girona,2015,30,Hombres,2
17 Girona,2014,23,Hombres,2
17 Girona,2013,24,Hombres,2
17 Girona,2012,31,Hombres,2
17 Girona,2011,36,Hombres,2
17 Girona,2010,27,Hombres,2
17 Girona,2009,33,Hombres,2
17 Girona,2008,26,Hombres,2
17 Girona,2007,28,Hombres,2
17 Girona,2006,42,Hombres,2
17 Girona,2005,22,Hombres,2
18 Granada,2020,25,Hombres,2
18 Granada,2019,57,Hombres,2
18 Granada,2018,29,Hombres,2
18 Granada,2017,36,Hombres,2
18 Granada,2016,41,Hombres,2
18 Granada,2015,31,Hombres,2
18 Granada,2014,23,Hombres,2
18 Granada,2013,18,Hombres,2
18 Granada,2012,30,Hombres,2
18 Granada,2011,30,Hombres,2
18 Granada,2010,16,Hombres,2
18 Granada,2009,30,Hombres,2
18 Granada,2008,31,Hombres,2
18 Granada,2007,24,Hombres,2
18 Granada,2006,49,Hombres,2
18 Granada,2005,10,Hombres,2
19 Guadalajara,2020,4,Hombres,2
19 Guadalajara,2019,9,Hombres,2
19 Guadalajara,2018,8,Hombres,2
19 Guadalajara,2017,6,Hombres,2
19 Guadalajara,2016,7,Hombres,2
19 Guadalajara,2015,3,Hombres,2
19 Guadalajara,2014,7,Hombres,2
19 Guadalajara,2013,5,Hombres,2
19 Guadalajara,2012,4,Hombres,2
19 Guadalajara,2011,10,Hombres,2
19 Guadalajara,2010,11,Hombres,2
19 Guadalajara,2009,4,Hombres,2
19 Guadalajara,2008,7,Hombres,2
19 Guadalajara,2007,8,Hombres,2
19 Guadalajara,2006,12,Hombres,2
19 Guadalajara,2005,1,Hombres,2
21 Huelva,2020,13,Hombres,2
21 Huelva,2019,12,Hombres,2
21 Huelva,2018,10,Hombres,2
21 Huelva,2017,14,Hombres,2
21 Huelva,2016,21,Hombres,2
21 Huelva,2015,17,Hombres,2
21 Huelva,2014,12,Hombres,2
21 Huelva,2013,11,Hombres,2
21 Huelva,2012,12,Hombres,2
21 Huelva,2011,8,Hombres,2
21 Huelva,2010,11,Hombres,2
21 Huelva,2009,7,Hombres,2
21 Huelva,2008,13,Hombres,2
21 Huelva,2007,5,Hombres,2
21 Huelva,2006,9,Hombres,2
21 Huelva,2005,6,Hombres,2
22 Huesca,2020,2,Hombres,2
22 Huesca,2019,3,Hombres,2
22 Huesca,2018,1,Hombres,2
22 Huesca,2017,2,Hombres,2
22 Huesca,2016,2,Hombres,2
22 Huesca,2015,4,Hombres,2
22 Huesca,2014,2,Hombres,2
22 Huesca,2013,1,Hombres,2
22 Huesca,2012,1,Hombres,2
22 Huesca,2011,3,Hombres,2
22 Huesca,2010,6,Hombres,2
22 Huesca,2009,1,Hombres,2
22 Huesca,2008,6,Hombres,2
22 Huesca,2007,1,Hombres,2
22 Huesca,2006,6,Hombres,2
22 Huesca,2005,1,Hombres,2
23 Jaén,2020,17,Hombres,2
23 Jaén,2019,21,Hombres,2
23 Jaén,2018,20,Hombres,2
23 Jaén,2017,16,Hombres,2
23 Jaén,2016,15,Hombres,2
23 Jaén,2015,9,Hombres,2
23 Jaén,2014,10,Hombres,2
23 Jaén,2013,8,Hombres,2
23 Jaén,2012,7,Hombres,2
23 Jaén,2011,9,Hombres,2
23 Jaén,2010,9,Hombres,2
23 Jaén,2009,5,Hombres,2
23 Jaén,2008,10,Hombres,2
23 Jaén,2007,6,Hombres,2
23 Jaén,2006,11,Hombres,2
23 Jaén,2005,5,Hombres,2
24 León,2020,7,Hombres,2
24 León,2019,7,Hombres,2
24 León,2018,8,Hombres,2
24 León,2017,7,Hombres,2
24 León,2016,12,Hombres,2
24 León,2015,12,Hombres,2
24 León,2014,8,Hombres,2
24 León,2013,2,Hombres,2
24 León,2012,6,Hombres,2
24 León,2011,8,Hombres,2
24 León,2010,4,Hombres,2
24 León,2009,7,Hombres,2
24 León,2008,4,Hombres,2
24 León,2007,11,Hombres,2
24 León,2006,9,Hombres,2
24 León,2005,1,Hombres,2
25 Lleida,2020,11,Hombres,2
25 Lleida,2019,15,Hombres,2
25 Lleida,2018,9,Hombres,2
25 Lleida,2017,6,Hombres,2
25 Lleida,2016,13,Hombres,2
25 Lleida,2015,10,Hombres,2
25 Lleida,2014,7,Hombres,2
25 Lleida,2013,5,Hombres,2
25 Lleida,2012,8,Hombres,2
25 Lleida,2011,4,Hombres,2
25 Lleida,2010,15,Hombres,2
25 Lleida,2009,9,Hombres,2
25 Lleida,2008,13,Hombres,2
25 Lleida,2007,5,Hombres,2
25 Lleida,2006,16,Hombres,2
25 Lleida,2005,6,Hombres,2
27 Lugo,2020,3,Hombres,2
27 Lugo,2019,1,Hombres,2
27 Lugo,2018,6,Hombres,2
27 Lugo,2017,7,Hombres,2
27 Lugo,2016,4,Hombres,2
27 Lugo,2015,5,Hombres,2
27 Lugo,2014,2,Hombres,2
27 Lugo,2013,3,Hombres,2
27 Lugo,2012,6,Hombres,2
27 Lugo,2011,1,Hombres,2
27 Lugo,2010,2,Hombres,2
27 Lugo,2009,1,Hombres,2
27 Lugo,2008,2,Hombres,2
27 Lugo,2007,4,Hombres,2
27 Lugo,2006,4,Hombres,2
28 Madrid,2020,324,Hombres,2
28 Madrid,2019,540,Hombres,2
28 Madrid,2018,500,Hombres,2
28 Madrid,2017,487,Hombres,2
28 Madrid,2016,453,Hombres,2
28 Madrid,2015,415,Hombres,2
28 Madrid,2014,352,Hombres,2
28 Madrid,2013,366,Hombres,2
28 Madrid,2012,424,Hombres,2
28 Madrid,2011,483,Hombres,2
28 Madrid,2010,440,Hombres,2
28 Madrid,2009,397,Hombres,2
28 Madrid,2008,469,Hombres,2
28 Madrid,2007,454,Hombres,2
28 Madrid,2006,662,Hombres,2
28 Madrid,2005,200,Hombres,2
29 Málaga,2020,80,Hombres,2
29 Málaga,2019,112,Hombres,2
29 Málaga,2018,119,Hombres,2
29 Málaga,2017,99,Hombres,2
29 Málaga,2016,108,Hombres,2
29 Málaga,2015,82,Hombres,2
29 Málaga,2014,66,Hombres,2
29 Málaga,2013,68,Hombres,2
29 Málaga,2012,82,Hombres,2
29 Málaga,2011,91,Hombres,2
29 Málaga,2010,103,Hombres,2
29 Málaga,2009,102,Hombres,2
29 Málaga,2008,123,Hombres,2
29 Málaga,2007,120,Hombres,2
29 Málaga,2006,165,Hombres,2
29 Málaga,2005,23,Hombres,2
30 Murcia,2020,37,Hombres,2
30 Murcia,2019,64,Hombres,2
30 Murcia,2018,61,Hombres,2
30 Murcia,2017,57,Hombres,2
30 Murcia,2016,56,Hombres,2
30 Murcia,2015,39,Hombres,2
30 Murcia,2014,51,Hombres,2
30 Murcia,2013,31,Hombres,2
30 Murcia,2012,44,Hombres,2
30 Murcia,2011,34,Hombres,2
30 Murcia,2010,45,Hombres,2
30 Murcia,2009,38,Hombres,2
30 Murcia,2008,42,Hombres,2
30 Murcia,2007,46,Hombres,2
30 Murcia,2006,41,Hombres,2
30 Murcia,2005,11,Hombres,2
31 Navarra,2020,14,Hombres,2
31 Navarra,2019,26,Hombres,2
31 Navarra,2018,16,Hombres,2
31 Navarra,2017,17,Hombres,2
31 Navarra,2016,12,Hombres,2
31 Navarra,2015,21,Hombres,2
31 Navarra,2014,11,Hombres,2
31 Navarra,2013,16,Hombres,2
31 Navarra,2012,13,Hombres,2
31 Navarra,2011,11,Hombres,2
31 Navarra,2010,18,Hombres,2
31 Navarra,2009,16,Hombres,2
31 Navarra,2008,14,Hombres,2
31 Navarra,2007,15,Hombres,2
31 Navarra,2006,23,Hombres,2
31 Navarra,2005,11,Hombres,2
32 Ourense,2020,4,Hombres,2
32 Ourense,2019,8,Hombres,2
32 Ourense,2018,5,Hombres,2
32 Ourense,2017,8,Hombres,2
32 Ourense,2016,3,Hombres,2
32 Ourense,2015,6,Hombres,2
32 Ourense,2014,2,Hombres,2
32 Ourense,2013,4,Hombres,2
32 Ourense,2012,3,Hombres,2
32 Ourense,2011,1,Hombres,2
32 Ourense,2010,3,Hombres,2
32 Ourense,2009,2,Hombres,2
32 Ourense,2008,4,Hombres,2
32 Ourense,2007,3,Hombres,2
32 Ourense,2006,2,Hombres,2
34 Palencia,2020,4,Hombres,2
34 Palencia,2019,2,Hombres,2
34 Palencia,2018,6,Hombres,2
34 Palencia,2017,1,Hombres,2
34 Palencia,2015,1,Hombres,2
34 Palencia,2014,3,Hombres,2
34 Palencia,2012,3,Hombres,2
34 Palencia,2011,1,Hombres,2
34 Palencia,2010,3,Hombres,2
34 Palencia,2009,4,Hombres,2
34 Palencia,2007,1,Hombres,2
34 Palencia,2006,5,Hombres,2
34 Palencia,2005,4,Hombres,2
"35 Palmas, Las",2020,74,Hombres,2
"35 Palmas, Las",2019,115,Hombres,2
"35 Palmas, Las",2018,77,Hombres,2
"35 Palmas, Las",2017,91,Hombres,2
"35 Palmas, Las",2016,86,Hombres,2
"35 Palmas, Las",2015,70,Hombres,2
"35 Palmas, Las",2014,63,Hombres,2
"35 Palmas, Las",2013,63,Hombres,2
"35 Palmas, Las",2012,68,Hombres,2
"35 Palmas, Las",2011,58,Hombres,2
"35 Palmas, Las",2010,58,Hombres,2
"35 Palmas, Las",2009,67,Hombres,2
"35 Palmas, Las",2008,59,Hombres,2
"35 Palmas, Las",2007,91,Hombres,2
"35 Palmas, Las",2006,98,Hombres,2
"35 Palmas, Las",2005,22,Hombres,2
36 Pontevedra,2020,15,Hombres,2
36 Pontevedra,2019,22,Hombres,2
36 Pontevedra,2018,16,Hombres,2
36 Pontevedra,2017,14,Hombres,2
36 Pontevedra,2016,26,Hombres,2
36 Pontevedra,2015,10,Hombres,2
36 Pontevedra,2014,17,Hombres,2
36 Pontevedra,2013,21,Hombres,2
36 Pontevedra,2012,13,Hombres,2
36 Pontevedra,2011,20,Hombres,2
36 Pontevedra,2010,14,Hombres,2
36 Pontevedra,2009,13,Hombres,2
36 Pontevedra,2008,16,Hombres,2
36 Pontevedra,2007,17,Hombres,2
36 Pontevedra,2006,18,Hombres,2
36 Pontevedra,2005,9,Hombres,2
"26 Rioja, La",2020,5,Hombres,2
"26 Rioja, La",2019,9,Hombres,2
"26 Rioja, La",2018,13,Hombres,2
"26 Rioja, La",2017,8,Hombres,2
"26 Rioja, La",2016,8,Hombres,2
"26 Rioja, La",2015,8,Hombres,2
"26 Rioja, La",2014,4,Hombres,2
"26 Rioja, La",2013,4,Hombres,2
"26 Rioja, La",2012,11,Hombres,2
"26 Rioja, La",2011,14,Hombres,2
"26 Rioja, La",2010,4,Hombres,2
"26 Rioja, La",2009,6,Hombres,2
"26 Rioja, La",2008,5,Hombres,2
"26 Rioja, La",2007,6,Hombres,2
"26 Rioja, La",2006,9,Hombres,2
"26 Rioja, La",2005,2,Hombres,2
37 Salamanca,2020,5,Hombres,2
37 Salamanca,2019,12,Hombres,2
37 Salamanca,2018,7,Hombres,2
37 Salamanca,2017,4,Hombres,2
37 Salamanca,2016,6,Hombres,2
37 Salamanca,2015,6,Hombres,2
37 Salamanca,2014,4,Hombres,2
37 Salamanca,2013,7,Hombres,2
37 Salamanca,2012,5,Hombres,2
37 Salamanca,2011,5,Hombres,2
37 Salamanca,2010,3,Hombres,2
37 Salamanca,2009,4,Hombres,2
37 Salamanca,2008,4,Hombres,2
37 Salamanca,2007,10,Hombres,2
37 Salamanca,2006,9,Hombres,2
37 Salamanca,2005,3,Hombres,2
38 Santa Cruz de Tenerife,2020,59,Hombres,2
38 Santa Cruz de Tenerife,2019,92,Hombres,2
38 Santa Cruz de Tenerife,2018,75,Hombres,2
38 Santa Cruz de Tenerife,2017,75,Hombres,2
38 Santa Cruz de Tenerife,2016,68,Hombres,2
38 Santa Cruz de Tenerife,2015,54,Hombres,2
38 Santa Cruz de Tenerife,2014,56,Hombres,2
38 Santa Cruz de Tenerife,2013,35,Hombres,2
38 Santa Cruz de Tenerife,2012,53,Hombres,2
38 Santa Cruz de Tenerife,2011,52,Hombres,2
38 Santa Cruz de Tenerife,2010,55,Hombres,2
38 Santa Cruz de Tenerife,2009,55,Hombres,2
38 Santa Cruz de Tenerife,2008,46,Hombres,2
38 Santa Cruz de Tenerife,2007,56,Hombres,2
38 Santa Cruz de Tenerife,2006,95,Hombres,2
38 Santa Cruz de Tenerife,2005,31,Hombres,2
40 Segovia,2019,5,Hombres,2
40 Segovia,2018,1,Hombres,2
40 Segovia,2017,3,Hombres,2
40 Segovia,2016,2,Hombres,2
40 Segovia,2015,7,Hombres,2
40 Segovia,2014,1,Hombres,2
40 Segovia,2013,3,Hombres,2
40 Segovia,2012,1,Hombres,2
40 Segovia,2011,3,Hombres,2
40 Segovia,2010,2,Hombres,2
40 Segovia,2009,2,Hombres,2
40 Segovia,2008,3,Hombres,2
40 Segovia,2007,2,Hombres,2
40 Segovia,2006,2,Hombres,2
40 Segovia,2005,3,Hombres,2
41 Sevilla,2020,64,Hombres,2
41 Sevilla,2019,107,Hombres,2
41 Sevilla,2018,86,Hombres,2
41 Sevilla,2017,91,Hombres,2
41 Sevilla,2016,81,Hombres,2
41 Sevilla,2015,60,Hombres,2
41 Sevilla,2014,54,Hombres,2
41 Sevilla,2013,61,Hombres,2
41 Sevilla,2012,63,Hombres,2
41 Sevilla,2011,72,Hombres,2
41 Sevilla,2010,59,Hombres,2
41 Sevilla,2009,61,Hombres,2
41 Sevilla,2008,60,Hombres,2
41 Sevilla,2007,94,Hombres,2
41 Sevilla,2006,112,Hombres,2
41 Sevilla,2005,33,Hombres,2
42 Soria,2019,5,Hombres,2
42 Soria,2018,1,Hombres,2
42 Soria,2017,1,Hombres,2
42 Soria,2016,2,Hombres,2
42 Soria,2015,2,Hombres,2
42 Soria,2014,1,Hombres,2
42 Soria,2013,1,Hombres,2
42 Soria,2012,3,Hombres,2
42 Soria,2010,1,Hombres,2
42 Soria,2007,1,Hombres,2
43 Tarragona,2020,17,Hombres,2
43 Tarragona,2019,33,Hombres,2
43 Tarragona,2018,33,Hombres,2
43 Tarragona,2017,40,Hombres,2
43 Tarragona,2016,36,Hombres,2
43 Tarragona,2015,27,Hombres,2
43 Tarragona,2014,22,Hombres,2
43 Tarragona,2013,31,Hombres,2
43 Tarragona,2012,24,Hombres,2
43 Tarragona,2011,34,Hombres,2
43 Tarragona,2010,40,Hombres,2
43 Tarragona,2009,29,Hombres,2
43 Tarragona,2008,44,Hombres,2
43 Tarragona,2007,34,Hombres,2
43 Tarragona,2006,39,Hombres,2
43 Tarragona,2005,10,Hombres,2
44 Teruel,2020,1,Hombres,2
44 Teruel,2019,1,Hombres,2
44 Teruel,2018,1,Hombres,2
44 Teruel,2016,1,Hombres,2
44 Teruel,2015,2,Hombres,2
44 Teruel,2013,3,Hombres,2
44 Teruel,2012,1,Hombres,2
44 Teruel,2009,4,Hombres,2
44 Teruel,2006,1,Hombres,2
44 Teruel,2005,1,Hombres,2
45 Toledo,2020,14,Hombres,2
45 Toledo,2019,26,Hombres,2
45 Toledo,2018,19,Hombres,2
45 Toledo,2017,22,Hombres,2
45 Toledo,2016,12,Hombres,2
45 Toledo,2015,19,Hombres,2
45 Toledo,2014,9,Hombres,2
45 Toledo,2013,12,Hombres,2
45 Toledo,2012,22,Hombres,2
45 Toledo,2011,22,Hombres,2
45 Toledo,2010,9,Hombres,2
45 Toledo,2009,7,Hombres,2
45 Toledo,2008,15,Hombres,2
45 Toledo,2007,8,Hombres,2
45 Toledo,2006,9,Hombres,2
45 Toledo,2005,4,Hombres,2
46 Valencia/València,2020,114,Hombres,2
46 Valencia/València,2019,150,Hombres,2
46 Valencia/València,2018,138,Hombres,2
46 Valencia/València,2017,131,Hombres,2
46 Valencia/València,2016,137,Hombres,2
46 Valencia/València,2015,139,Hombres,2
46 Valencia/València,2014,107,Hombres,2
46 Valencia/València,2013,95,Hombres,2
46 Valencia/València,2012,137,Hombres,2
46 Valencia/València,2011,125,Hombres,2
46 Valencia/València,2010,93,Hombres,2
46 Valencia/València,2009,145,Hombres,2
46 Valencia/València,2008,126,Hombres,2
46 Valencia/València,2007,158,Hombres,2
46 Valencia/València,2006,207,Hombres,2
46 Valencia/València,2005,101,Hombres,2
47 Valladolid,2020,6,Hombres,2
47 Valladolid,2019,20,Hombres,2
47 Valladolid,2018,16,Hombres,2
47 Valladolid,2017,8,Hombres,2
47 Valladolid,2016,12,Hombres,2
47 Valladolid,2015,9,Hombres,2
47 Valladolid,2014,14,Hombres,2
47 Valladolid,2013,8,Hombres,2
47 Valladolid,2012,10,Hombres,2
47 Valladolid,2011,9,Hombres,2
47 Valladolid,2010,9,Hombres,2
47 Valladolid,2009,8,Hombres,2
47 Valladolid,2008,10,Hombres,2
47 Valladolid,2007,6,Hombres,2
47 Valladolid,2006,11,Hombres,2
47 Valladolid,2005,1,Hombres,2
49 Zamora,2019,3,Hombres,2
49 Zamora,2018,1,Hombres,2
49 Zamora,2017,3,Hombres,2
49 Zamora,2016,1,Hombres,2
49 Zamora,2015,2,Hombres,2
49 Zamora,2014,2,Hombres,2
49 Zamora,2013,1,Hombres,2
49 Zamora,2012,1,Hombres,2
49 Zamora,2011,1,Hombres,2
49 Zamora,2010,1,Hombres,2
49 Zamora,2009,1,Hombres,2
49 Zamora,2008,2,Hombres,2
49 Zamora,2006,2,Hombres,2
49 Zamora,2005,1,Hombres,2
50 Zaragoza,2020,21,Hombres,2
50 Zaragoza,2019,32,Hombres,2
50 Zaragoza,2018,30,Hombres,2
50 Zaragoza,2017,32,Hombres,2
50 Zaragoza,2016,25,Hombres,2
50 Zaragoza,2015,24,Hombres,2
50 Zaragoza,2014,24,Hombres,2
50 Zaragoza,2013,21,Hombres,2
50 Zaragoza,2012,25,Hombres,2
50 Zaragoza,2011,19,Hombres,2
50 Zaragoza,2010,17,Hombres,2
50 Zaragoza,2009,19,Hombres,2
50 Zaragoza,2008,20,Hombres,2
50 Zaragoza,2007,22,Hombres,2
50 Zaragoza,2006,49,Hombres,2
50 Zaragoza,2005,9,Hombres,2
51 Ceuta,2020,3,Hombres,2
51 Ceuta,2019,4,Hombres,2
51 Ceuta,2018,2,Hombres,2
51 Ceuta,2017,1,Hombres,2
51 Ceuta,2016,2,Hombres,2
51 Ceuta,2015,1,Hombres,2
51 Ceuta,2011,2,Hombres,2
51 Ceuta,2010,2,Hombres,2
51 Ceuta,2009,1,Hombres,2
51 Ceuta,2008,2,Hombres,2
51 Ceuta,2005,1,Hombres,2
52 Melilla,2019,2,Hombres,2
52 Melilla,2017,1,Hombres,2
52 Melilla,2016,1,Hombres,2
52 Melilla,2015,1,Hombres,2
52 Melilla,2013,1,Hombres,2
52 Melilla,2011,1,Hombres,2
52 Melilla,2010,1,Hombres,2
52 Melilla,2009,1,Hombres,2
52 Melilla,2008,1,Hombres,2
52 Melilla,2007,2,Hombres,2
52 Melilla,2006,1,Hombres,2
No residente,2020,17,Hombres,2
No residente,2019,19,Hombres,2
No residente,2018,23,Hombres,2
No residente,2017,29,Hombres,2
No residente,2016,25,Hombres,2
No residente,2015,30,Hombres,2
No residente,2014,39,Hombres,2
No residente,2013,27,Hombres,2
No residente,2012,29,Hombres,2
No residente,2011,23,Hombres,2
No residente,2010,35,Hombres,2
No residente,2009,24,Hombres,2
No residente,2008,25,Hombres,2
No residente,2007,34,Hombres,2
No residente,2006,36,Hombres,2
No residente,2005,13,Hombres,2
